"match_id","date","season","home_team","away_team","result","home_goals","away_goals","home_last5_win_pct","away_last5_win_pct","home_form","away_form","home_streak","away_streak","home_avg_goals_scored","away_avg_goals_scored","home_avg_goals_conceded","away_avg_goals_conceded","home_shots_avg","away_shots_avg","home_corners_avg","away_corners_avg","home_cards_avg","away_cards_avg","home_league_position","away_league_position","home_is_favorite","bet_odds_home","bet_odds_draw","bet_odds_away"
"20240209-Levante-Leganes",2024-02-09,"23_24","Levante","Leganes","D",0,0,0.2,0.4,1.2,1.6,0,0,1.4,1.2,1.4,0.8,11,7.2,3.6,3.8,2,1.4,9,1,1,2.25,3,3.75
"20240210-Amorebieta-Elche",2024-02-10,"23_24","Amorebieta","Elche","H",1,0,0,0.6,0.2,2.2,0,2,0.4,0.8,1.4,0,10,14.4,5.2,4.2,2.4,2.2,22,6,0,4,3.1,2.1
"20240210-Eldense-Huesca",2024-02-10,"23_24","Eldense","Huesca","D",0,0,0.4,0.4,1.8,1.6,0,1,1.6,1.4,1,0.8,11.8,10.4,5.4,3.4,3.6,1.4,13,16,1,2.15,3,4
"20240210-SpGijon-Oviedo",2024-02-10,"23_24","Sp Gijon","Oviedo","H",1,0,0.2,0.4,1,1.8,0,0,0.8,1.4,1.4,0.8,10,16.6,4.4,9.8,2.4,2.4,7,8,1,2.3,3.1,3.3
"20240210-Santander-Espanol",2024-02-10,"23_24","Santander","Espanol","H",2,0,0.4,0.4,1.2,1.6,1,1,0.8,1.8,1.4,1.6,11.2,9,4.4,5.4,3.2,2.6,11,5,1,2.6,3,3
"20240211-VillarrealB-Tenerife",2024-02-11,"23_24","Villarreal B","Tenerife","H",1,0,0,0,0.4,0.6,0,0,0.8,0.4,2.2,0.8,11.4,9.4,4.6,4.2,1.8,3.6,19,15,0,3.2,2.9,2.55
"20240211-Alcorcon-Andorra",2024-02-11,"23_24","Alcorcon","Andorra","H",1,0,0.4,0,1.6,0.2,0,0,0.6,0.4,0.4,1.6,11.6,10.8,3.4,3.8,2,3,20,21,1,2.55,3.1,3.1
"20240211-Cartagena-Mirandes",2024-02-11,"23_24","Cartagena","Mirandes","H",1,0,0.6,0.2,2,1.2,0,1,1.6,0.8,1,0.4,12,11,5.2,3.8,2.2,1.8,20,14,1,2.2,3,3.75
"20240211-Eibar-Zaragoza",2024-02-11,"23_24","Eibar","Zaragoza","H",1,0,0.6,0.4,2.2,1.8,0,1,1.6,1.6,0.8,0.6,13.8,9.8,4.6,2.6,2,2,2,11,1,1.85,3.4,4.75
"20240211-Burgos-Ferrol",2024-02-11,"23_24","Burgos","Ferrol","H",2,0,0.4,0.4,1.4,1.6,0,0,1.2,1,1.6,1,11.6,9.4,5.4,4.2,2,3.2,12,4,1,2.05,3.1,4
"20240212-Valladolid-Albacete",2024-02-12,"23_24","Valladolid","Albacete","D",0,0,0.2,0,1,0.4,0,0,0.6,1,0.6,1.6,12,10,5,3.4,2.2,1.4,6,20,1,2,3.4,3.8
"20240216-Zaragoza-Cartagena",2024-02-16,"23_24","Zaragoza","Cartagena","A",1,2,0.4,0.8,1.6,2.6,0,1,1.2,1.8,0.4,0.4,9.2,10.8,2.6,4.4,1.6,3.2,12,17,1,1.83,3.25,5
"20240217-Andorra-VillarrealB",2024-02-17,"23_24","Andorra","Villarreal B","D",1,1,0,0.2,0.2,0.8,0,1,0.4,0.8,1.4,2,11.6,10.4,4.2,5.2,2.2,2.2,21,18,1,1.83,3.25,5
"20240217-Oviedo-Burgos",2024-02-17,"23_24","Oviedo","Burgos","H",5,0,0.4,0.6,1.6,1.8,0,1,1.2,1,0.8,1,16.8,10.8,9.4,4.6,2,1.6,10,9,1,2,3.2,4.2
"20240217-SpGijon-Valladolid",2024-02-17,"23_24","Sp Gijon","Valladolid","D",1,1,0.4,0.2,1.4,1.2,1,0,0.8,0.6,1.2,0.4,11,12.6,4.6,4.8,2.4,2.6,3,7,1,2.45,3.1,3.1
"20240217-Espanol-Mirandes",2024-02-17,"23_24","Espanol","Mirandes","H",3,0,0.4,0.2,1.4,1,0,0,1.2,0.8,1.4,0.6,8.2,13.8,4.8,4.6,2,1.4,7,14,1,1.75,3.5,5.25
"20240218-Ferrol-Levante",2024-02-18,"23_24","Ferrol","Levante","D",0,0,0.2,0.2,1,1.2,0,0,0.8,1,1.4,1,10.6,11.6,5,4.4,2.8,1.8,5,11,1,2.4,3.2,3.1
"20240218-Huesca-Amorebieta",2024-02-18,"23_24","Huesca","Amorebieta","D",0,0,0.2,0.2,1.2,0.8,0,1,0.8,0.4,0.8,1,10.8,10.2,4,3.4,1.6,1.8,18,22,1,1.91,3.1,5
"20240218-Albacete-Santander",2024-02-18,"23_24","Albacete","Santander","H",2,0,0,0.4,0.4,1.2,0,2,0.8,0.8,1.4,1.4,9.8,9.8,2.6,4.6,1.8,2.4,20,9,1,1.95,3.3,4.2
"20240218-Elche-Eibar",2024-02-18,"23_24","Elche","Eibar","D",0,0,0.6,0.8,2,2.6,0,1,0.8,1.6,0.2,0.6,14.8,12.8,4,4,1.8,1.8,8,2,1,2.3,3.1,3.4
"20240218-Leganes-Alcorcon",2024-02-18,"23_24","Leganes","Alcorcon","H",3,0,0.4,0.4,1.6,1.6,0,1,1,0.4,0.6,0.2,8.4,10.6,3.4,3.6,2.2,1.8,1,19,1,1.73,3.3,6
"20240219-Tenerife-Eldense",2024-02-19,"23_24","Tenerife","Eldense","H",1,0,0,0.4,0.4,1.8,0,0,0.2,1.4,0.8,0.8,9,11,3.4,5.6,4.4,3,15,13,1,1.91,3.1,5
"20240223-Valladolid-Oviedo",2024-02-23,"23_24","Valladolid","Oviedo","H",3,0,0.2,0.6,1.4,2,0,1,0.8,2,0.4,0.6,11,17.8,4.8,8.4,2.6,2.4,6,7,1,2.15,3,3.75
"20240224-Santander-Leganes",2024-02-24,"23_24","Santander","Leganes","H",2,1,0.4,0.4,1.2,1.6,0,1,0.8,1,1.4,0.2,9.6,9.6,4.4,4.2,3,2.8,9,1,1,2.38,2.9,3.3
"20240224-Eibar-Espanol",2024-02-24,"23_24","Eibar","Espanol","A",2,3,0.6,0.6,2.2,1.8,0,1,1.2,1.8,0.6,1.4,11.6,10.2,4.2,4.6,2.2,1.8,2,4,1,2.05,3.3,3.8
"20240224-VillarrealB-Zaragoza",2024-02-24,"23_24","Villarreal B","Zaragoza","D",0,0,0.2,0.4,1,1.4,0,0,0.8,1.2,1.4,0.6,9.2,12.4,4.2,4,2.2,1.6,19,12,0,3.2,2.9,2.55
"20240225-Eldense-Ferrol",2024-02-25,"23_24","Eldense","Ferrol","H",2,0,0.4,0.2,1.6,1,0,0,1.2,0.8,0.8,1.4,9.4,10.6,4.2,4.2,2.6,2.8,14,7,1,2.25,3.1,3.5
"20240225-Burgos-SpGijon",2024-02-25,"23_24","Burgos","Sp Gijon","H",1,0,0.4,0.4,1.2,1.4,0,0,0.8,1,2,1.4,12.4,11,5,4.4,0.6,2.6,11,6,1,2.38,3,3.4
"20240225-Amorebieta-Albacete",2024-02-25,"23_24","Amorebieta","Albacete","D",1,1,0.2,0.2,0.8,1,0,1,0.2,0.8,0.8,0.8,8.8,10.6,2.4,3.6,1.8,2.2,22,17,0,3.6,3,2.25
"20240225-Cartagena-Elche",2024-02-25,"23_24","Cartagena","Elche","A",0,1,0.8,0.4,2.6,1.6,2,0,1.4,0.6,0.4,0.2,8.2,19.4,3,5.4,3.8,2.2,16,9,0,3.2,3,2.45
"20240225-Alcorcon-Tenerife",2024-02-25,"23_24","Alcorcon","Tenerife","D",1,1,0.4,0.2,1.4,1,0,1,0.4,0.4,0.8,0.6,11,10.2,3.6,3.2,2.6,4.2,20,13,0,3.1,2.9,2.6
"20240226-Mirandes-Huesca",2024-02-26,"23_24","Mirandes","Huesca","A",0,3,0.2,0.2,0.8,1.2,0,0,0.8,0.8,1.2,0.8,12.2,12,4.6,5.6,1.8,1.6,15,19,1,2.25,2.8,4
"20240301-SpGijon-Albacete",2024-03-01,"23_24","Sp Gijon","Albacete","H",2,1,0.2,0.2,0.8,1.2,0,0,0.6,1,1.4,0.8,10.2,9.4,4.2,3.8,2.4,3,6,17,1,2.2,3.1,3.6
"20240302-Eldense-VillarrealB",2024-03-02,"23_24","Eldense","Villarreal B","H",2,0,0.4,0.2,1.6,1.2,1,0,1.2,0.6,0.8,1,9,9.6,4.6,3.2,2.8,2,12,19,1,2.1,3.3,3.8
"20240302-Espanol-Huesca",2024-03-02,"23_24","Espanol","Huesca","D",0,0,0.6,0.4,1.8,1.8,2,1,2,1,1.6,0.2,9.6,10.2,4.2,5.2,1.8,2.4,2,16,1,1.73,3.25,6
"20240302-Ferrol-Santander",2024-03-02,"23_24","Ferrol","Santander","D",2,2,0.2,0.6,1,1.8,0,1,0.6,1.2,1.2,1.2,10.8,8.8,3,3.8,2.6,2.2,7,8,1,2.2,3.3,3.4
"20240302-Oviedo-Levante",2024-03-02,"23_24","Oviedo","Levante","H",3,2,0.4,0,1.4,0.8,0,0,1.4,0.4,1,0.6,16.6,11.8,8,4.2,2.2,2.2,10,12,1,2,3.25,4.2
"20240302-Burgos-Cartagena",2024-03-02,"23_24","Burgos","Cartagena","H",3,0,0.6,0.6,1.8,2,1,0,1,1,1.6,0.6,12,7.6,4.8,3.6,1.4,3.6,10,18,1,1.95,3.2,4.5
"20240303-Andorra-Valladolid",2024-03-03,"23_24","Andorra","Valladolid","H",2,1,0,0.4,0.4,1.8,0,1,0.2,1.4,1,0.4,10,13,4.6,5.6,2.2,2.4,21,5,0,2.9,3.1,2.63
"20240303-Tenerife-Mirandes",2024-03-03,"23_24","Tenerife","Mirandes","H",2,1,0.2,0.2,1.2,0.6,0,0,0.4,0.6,0.4,1.6,10.4,10.8,3.6,4.2,4.4,2,14,16,1,1.91,3.25,4.5
"20240303-Zaragoza-Amorebieta",2024-03-03,"23_24","Zaragoza","Amorebieta","A",0,1,0.2,0.2,1,1,0,0,0.8,0.4,0.6,0.6,11.4,11,4.6,2.2,1.6,2.2,14,22,1,1.62,3.5,7
"20240303-Leganes-Eibar",2024-03-03,"23_24","Leganes","Eibar","A",0,2,0.2,0.4,1,1.6,0,0,0.8,1,0.6,0.8,9.2,11.2,3.8,4,3.6,2,1,3,1,2.63,3,3
"20240304-Elche-Alcorcon",2024-03-04,"23_24","Elche","Alcorcon","H",3,0,0.6,0.2,2,1,1,0,0.8,0.4,0.2,1,20.8,9.2,7.4,3.8,1.8,2.2,8,20,1,1.55,3.6,7.5
"20240308-Huesca-Andorra",2024-03-08,"23_24","Huesca","Andorra","H",2,0,0.4,0.2,1.8,1,0,1,0.8,0.6,0,0.8,9.4,11.4,5.2,5.8,2.8,2.4,15,21,1,2.3,2.8,3.6
"20240309-Mirandes-Eldense",2024-03-09,"23_24","Mirandes","Eldense","H",3,1,0.2,0.4,0.6,1.6,0,2,0.8,1,1.8,0.4,10.2,9.8,4.2,3.6,2.4,3,17,11,1,2.5,2.88,3.2
"20240309-Albacete-Oviedo",2024-03-09,"23_24","Albacete","Oviedo","A",1,2,0.2,0.4,1.2,1.4,0,1,1,1.8,0.8,1.4,8.8,17.8,3.4,8.8,3.2,1.4,18,8,1,2.3,3,3.4
"20240309-Cartagena-Ferrol",2024-03-09,"23_24","Cartagena","Ferrol","H",2,1,0.4,0,1.4,0.6,0,0,0.8,0.6,1.2,1.4,7.2,11,3.2,3.8,3.2,2.4,18,9,1,2.5,3.1,3
"20240309-Valladolid-Zaragoza",2024-03-09,"23_24","Valladolid","Zaragoza","H",2,0,0.2,0.2,1.2,0.8,0,0,1,0.8,0.6,0.8,12.6,12,6.4,5.4,2.4,2,6,14,1,1.95,3.1,4.5
"20240310-Santander-Tenerife",2024-03-10,"23_24","Santander","Tenerife","H",4,2,0.6,0.4,2,1.6,0,1,1.4,0.8,1,0.6,8.8,12.2,4.2,4.6,3.2,4.4,10,12,1,2.4,2.9,3.4
"20240310-Levante-SpGijon",2024-03-10,"23_24","Levante","Sp Gijon","H",1,0,0,0.4,0.6,1.4,0,1,0.6,0.8,1,1.2,12.4,11.6,4.6,5.8,1.6,2.8,13,7,1,2.05,3.2,4
"20240310-VillarrealB-Elche",2024-03-10,"23_24","Villarreal B","Elche","A",0,1,0.2,0.6,1,2,0,2,0.4,1.2,1.2,0.2,8.2,21.4,2.6,7.4,1.6,1.4,19,6,0,3.2,3.25,2.3
"20240310-Eibar-Burgos",2024-03-10,"23_24","Eibar","Burgos","A",0,1,0.4,0.6,1.6,1.8,1,2,1.2,1.2,0.8,1.4,9,11.6,3.6,4.8,3,2,3,9,1,1.73,3.5,5.25
"20240310-Alcorcon-Espanol",2024-03-10,"23_24","Alcorcon","Espanol","D",1,1,0.2,0.6,0.8,2,0,0,0.4,1.6,1.6,1,8.8,11,3,4.4,2.8,1.8,20,4,0,3.6,3.2,2.15
"20240311-Amorebieta-Leganes",2024-03-11,"23_24","Amorebieta","Leganes","A",0,1,0.4,0.2,1.6,1,1,0,0.6,0.8,0.4,0.8,10.6,13.4,2.2,4.6,1.6,3.6,22,1,0,2.9,3.25,2.45
"20240313-Levante-Andorra",2024-03-13,"23_24","Levante","Andorra","D",0,0,0.2,0.2,1,1,1,0,0.8,0.6,1,1,14.6,11,5.6,5.8,2,2,11,21,1,1.91,3.4,4.33
"20240315-Eldense-Cartagena",2024-03-15,"23_24","Eldense","Cartagena","D",0,0,0.4,0.6,1.4,1.8,0,1,1,1,0.8,1.2,10.6,7.4,3.8,3.4,1.8,3.4,12,17,1,2,2.9,4.5
"20240316-Burgos-Levante",2024-03-16,"23_24","Burgos","Levante","D",1,1,0.8,0.2,2.4,1.2,3,0,1.4,0.6,1,0.6,12.2,12.6,4,5.8,2.8,1.8,6,11,1,2.3,3,3.5
"20240316-Eibar-VillarrealB",2024-03-16,"23_24","Eibar","Villarreal B","H",2,0,0.4,0.2,1.4,1,0,0,1,0.4,0.8,0.8,10.2,10.2,5,4,3,1.8,4,19,1,1.44,4.5,7
"20240316-Oviedo-Santander",2024-03-16,"23_24","Oviedo","Santander","D",1,1,0.6,0.6,1.8,2,2,1,2,2,1.4,1.4,16,11,6.8,5.8,1.2,3.2,7,9,1,1.73,3.5,5.25
"20240316-Tenerife-Huesca",2024-03-16,"23_24","Tenerife","Huesca","D",0,0,0.4,0.4,1.4,1.8,0,1,1.2,1,1.4,0,11,10.8,4,6,4.6,3.4,13,15,1,2,3,4.75
"20240316-SpGijon-Alcorcon",2024-03-16,"23_24","Sp Gijon","Alcorcon","H",1,0,0.4,0.2,1.4,1,0,0,0.8,0.6,0.8,1.6,12,10.2,5.8,2.8,2.4,3,9,20,1,1.73,3.3,6
"20240317-Ferrol-Valladolid",2024-03-17,"23_24","Ferrol","Valladolid","H",2,0,0,0.4,0.4,1.6,0,1,0.6,1.4,1.6,0.6,11.2,13,4.4,6.4,2.2,2,11,8,0,3,3.25,2.4
"20240317-Leganes-Mirandes",2024-03-17,"23_24","Leganes","Mirandes","H",4,0,0.4,0.2,1.4,0.6,1,1,1,0.8,0.8,2,12.4,9.2,4.2,3.6,3.6,2.6,1,16,1,1.75,3.25,5.75
"20240317-Zaragoza-Espanol",2024-03-17,"23_24","Zaragoza","Espanol","A",0,1,0,0.4,0.2,1.6,0,0,0.2,1.4,1.2,1,10.4,11.8,5.2,4.6,2.6,2.2,15,4,1,2.63,2.9,2.9
"20240317-Elche-Albacete",2024-03-17,"23_24","Elche","Albacete","H",3,2,0.6,0.2,2,1,3,0,1,1,0.2,1,20.8,10,7.2,4.2,2,3.8,3,18,1,1.73,3.4,5.75
"20240318-Andorra-Amorebieta",2024-03-18,"23_24","Andorra","Amorebieta","A",0,1,0.2,0.4,1,1.6,0,0,0.6,0.6,1,0.4,11.4,11.2,6,3,1.8,1.4,21,22,1,1.85,3.1,5.25
"20240323-Alcorcon-Oviedo",2024-03-23,"23_24","Alcorcon","Oviedo","H",1,0,0,0.6,0.4,2,0,0,0.4,2.2,1.8,1.4,11,16.2,2.8,7.4,2.8,1.2,20,7,0,3.75,2.9,2.2
"20240323-Cartagena-Andorra",2024-03-23,"23_24","Cartagena","Andorra","H",1,0,0.4,0.2,1.4,1,0,0,0.8,0.6,1.2,1,7.8,13,2.8,5.6,2.2,2.2,17,21,1,2.3,3,3.4
"20240323-VillarrealB-Leganes",2024-03-23,"23_24","Villarreal B","Leganes","A",1,2,0,0.6,0.4,1.8,0,2,0.2,1.8,1.2,0.8,10.4,12.6,4,5.2,1.8,2.4,20,1,0,3,3,2.5
"20240323-Espanol-Tenerife",2024-03-23,"23_24","Espanol","Tenerife","D",1,1,0.6,0.4,2.2,1.6,1,0,1.6,1.2,0.6,1.2,11,14.2,4.6,5.4,3,3.6,4,13,1,1.95,3,4.75
"20240324-Amorebieta-SpGijon",2024-03-24,"23_24","Amorebieta","Sp Gijon","H",3,1,0.4,0.4,1.6,1.4,1,1,0.6,0.8,0.4,0.8,10.8,11.8,3.8,7.4,1.8,2.2,22,7,0,3.5,3,2.25
"20240324-Huesca-Burgos",2024-03-24,"23_24","Huesca","Burgos","H",3,0,0.4,0.6,1.8,2,0,0,1,1.2,0,1.2,10.2,14.2,5.6,5,3.6,3.6,16,8,1,2.55,2.88,3.2
"20240324-Valladolid-Eibar",2024-03-24,"23_24","Valladolid","Eibar","H",3,1,0.4,0.4,1.4,1.4,0,1,1.4,1.2,1,0.8,10.8,10.8,6,5.8,2.2,2.8,9,4,1,2.05,3,3.4
"20240324-Levante-Elche",2024-03-24,"23_24","Levante","Elche","H",3,2,0.2,0.8,1.2,2.6,0,4,0.8,1.6,0.8,0.4,12.4,21.4,6.2,8,2.2,2.4,11,3,1,2.5,2.75,2.8
"20240324-Mirandes-Zaragoza",2024-03-24,"23_24","Mirandes","Zaragoza","D",0,0,0.2,0,0.6,0.2,0,0,0.8,0.2,2.6,1.2,7.4,10.6,3.2,5.8,2.8,2.6,17,16,1,2.45,2.7,3
"20240324-Santander-Eldense",2024-03-24,"23_24","Santander","Eldense","H",2,1,0.4,0.4,1.6,1.4,0,0,1.8,1,1.6,0.8,12.2,12.2,5.6,4.8,3.8,2.2,9,12,1,1.95,3.25,3.4
"20240325-Albacete-Ferrol",2024-03-25,"23_24","Albacete","Ferrol","D",1,1,0.2,0.2,0.8,1,0,1,1.4,1,1.6,1.2,9.8,11.4,4.6,4.4,3.6,2.2,19,11,1,1.83,3.1,4.2
"20240329-Burgos-Espanol",2024-03-29,"23_24","Burgos","Espanol","D",0,0,0.6,0.4,2,1.8,0,0,1.2,1.2,0.8,0.8,13.6,11.8,4.2,5.2,3.6,3.4,8,2,1,2.55,3.1,3
"20240330-Valladolid-Levante",2024-03-30,"23_24","Valladolid","Levante","D",0,0,0.6,0.4,1.8,1.6,1,1,1.8,1.4,1,1.2,12.2,11.4,6,5.8,2,2.2,6,11,1,1.85,3.4,4.75
"20240330-Andorra-Mirandes",2024-03-30,"23_24","Andorra","Mirandes","H",1,0,0.2,0.2,0.8,0.8,0,0,0.4,0.8,1,2,15,9,5.2,3.6,1.8,2.8,22,17,1,1.91,3.1,4.75
"20240330-Eibar-Eldense",2024-03-30,"23_24","Eibar","Eldense","H",5,1,0.4,0.4,1.2,1.4,0,0,1.4,1.2,1.4,1,10,14.4,5.8,5.4,2.4,3,5,12,1,1.7,3.75,5
"20240330-Leganes-Cartagena",2024-03-30,"23_24","Leganes","Cartagena","D",0,0,0.6,0.4,1.8,1.4,3,1,1.6,0.6,1,1,14,7.8,4.8,3.4,2,1,1,16,1,1.62,3.5,6.5
"20240330-Albacete-Huesca",2024-03-30,"23_24","Albacete","Huesca","D",1,1,0,0.6,0.4,2.2,0,1,1.2,1.6,1.8,0,8.6,10.4,4,4.6,3.4,3.2,19,14,1,2.15,2.88,4
"20240330-SpGijon-Santander",2024-03-30,"23_24","Sp Gijon","Santander","A",2,3,0.4,0.6,1.2,2.2,0,1,0.8,2.2,1.2,1.4,11.8,13.8,7.4,6.8,1.8,3.2,8,6,1,2.2,3.25,3.4
"20240331-Alcorcon-Amorebieta",2024-03-31,"23_24","Alcorcon","Amorebieta","D",1,1,0.2,0.6,1,2,1,2,0.6,1.2,1.2,0.6,10,11.8,2.8,4.4,2.4,1.8,19,21,1,2.2,3,3.8
"20240331-Ferrol-Elche",2024-03-31,"23_24","Ferrol","Elche","H",1,0,0.2,0.8,1,2.4,0,0,1.2,2,1.4,1,13.4,19.2,4.8,6.8,2,2,11,5,0,3,2.9,2.7
"20240331-Zaragoza-Tenerife",2024-03-31,"23_24","Zaragoza","Tenerife","H",3,1,0,0.2,0.4,1.2,0,0,0,1.2,0.8,1.4,8.6,12.8,4.8,5.2,2.2,3.8,16,12,1,2.3,2.75,3.75
"20240331-Oviedo-VillarrealB",2024-03-31,"23_24","Oviedo","Villarreal B","H",2,1,0.4,0,1.4,0.2,0,0,1.2,0.2,1.6,1.4,14.4,10.8,7,4.4,1.2,1.8,10,22,1,1.53,4,6.5
"20240405-Amorebieta-Ferrol",2024-04-05,"23_24","Amorebieta","Ferrol","H",3,1,0.6,0.4,2,1.6,0,1,1.2,1.4,0.6,1,9.2,13.6,3.6,4.6,2,2.2,21,8,0,3,2.8,2.75
"20240405-Elche-Oviedo",2024-04-05,"23_24","Elche","Oviedo","A",0,2,0.6,0.6,1.8,2,0,1,1.8,1.6,1.2,1.2,15.6,14.4,5.6,7,3,1.2,5,7,1,1.95,3.2,4.5
"20240406-Eldense-Andorra",2024-04-06,"23_24","Eldense","Andorra","A",0,2,0.2,0.2,0.8,0.8,0,1,1,0.2,2,0.8,14.6,13.8,4.8,4.4,2.6,1.6,13,21,1,2.3,3,3.6
"20240406-Levante-Zaragoza",2024-04-06,"23_24","Levante","Zaragoza","H",2,1,0.4,0.2,1.8,0.8,0,1,1,0.6,0.6,1,10.8,9.6,5.6,5.4,2.6,1.8,11,15,1,2.15,3.1,3.8
"20240407-Huesca-Leganes",2024-04-07,"23_24","Huesca","Leganes","D",0,0,0.4,0.6,1.8,2,0,0,1.2,1.4,0.2,0.6,9.6,13.4,4.6,5,2.8,1.8,14,1,1,2.45,2.8,3.5
"20240407-Mirandes-SpGijon",2024-04-07,"23_24","Mirandes","Sp Gijon","A",1,3,0.2,0.4,0.8,1.2,0,0,0.8,1.2,1.6,1.6,9,13.2,4,6.4,2.6,2.8,17,11,1,2.7,2.8,3.1
"20240407-VillarrealB-Burgos",2024-04-07,"23_24","Villarreal B","Burgos","H",2,1,0,0.4,0,1.6,0,0,0.4,1,1.8,0.8,10.8,14.2,5.4,4.6,2.2,3.2,22,11,0,3.2,3,2.45
"20240407-Espanol-Albacete",2024-04-07,"23_24","Espanol","Albacete","H",2,1,0.2,0,1.4,0.4,0,0,0.6,1.2,0.4,1.8,12.6,10.6,6,5.2,3.6,2.6,4,21,1,1.8,3.4,5
"20240407-Tenerife-Eibar",2024-04-07,"23_24","Tenerife","Eibar","H",2,1,0.2,0.6,1,1.8,0,1,1.2,2,1.8,1,12.2,11,4.8,5.8,3.8,2.4,13,3,1,2.6,2.9,3.2
"20240407-Cartagena-Valladolid",2024-04-07,"23_24","Cartagena","Valladolid","A",0,2,0.4,0.4,1.6,1.4,0,0,0.6,1.2,0.8,1,8,11.8,3.4,5.8,1.4,2,16,8,0,3.8,3.1,2.15
"20240408-Santander-Alcorcon",2024-04-08,"23_24","Santander","Alcorcon","A",0,1,0.6,0.2,2.2,1,2,0,2.4,0.6,1.6,1.2,13.6,11,6.6,3,4,2.6,6,20,1,1.75,3.5,5
"20240412-Leganes-Espanol",2024-04-12,"23_24","Leganes","Espanol","D",0,0,0.6,0.4,2.2,1.8,0,1,1.4,1,0.2,0.6,9.2,12,4,6.2,2.6,3.8,1,2,1,2.38,2.88,3.4
"20240413-SpGijon-Cartagena",2024-04-13,"23_24","Sp Gijon","Cartagena","H",1,0,0.4,0.4,1.2,1.6,1,0,1.4,0.6,1.6,0.6,11.4,9.4,5,4.2,2.4,1.8,8,16,1,1.7,3.75,5
"20240413-Valladolid-Eldense",2024-04-13,"23_24","Valladolid","Eldense","H",1,0,0.6,0,2,0.2,1,0,1.4,0.6,0.6,2.4,11,14.8,4.4,5.6,1.4,2.8,5,14,1,1.7,3.6,5.25
"20240413-Levante-Amorebieta",2024-04-13,"23_24","Levante","Amorebieta","A",1,2,0.4,0.6,1.8,2,1,1,1.2,1.6,0.8,0.8,10.4,9,5.6,4.2,2.4,2,9,20,1,1.62,4,5.5
"20240414-Oviedo-Mirandes",2024-04-14,"23_24","Oviedo","Mirandes","D",1,1,0.6,0.2,2,0.8,2,0,1.4,0.8,0.8,1.8,12.4,9.2,5.2,3.4,2.2,2.6,6,17,1,1.6,3.75,6.5
"20240414-Albacete-Tenerife",2024-04-14,"23_24","Albacete","Tenerife","H",1,0,0,0.2,0.4,1,0,1,1.2,1.2,1.8,1.8,11.4,10.2,6.6,3.2,2.8,3.8,21,12,1,2.3,3,3.5
"20240414-Andorra-Eibar",2024-04-14,"23_24","Andorra","Eibar","A",0,2,0.4,0.4,1.4,1.2,2,0,0.6,1.8,0.4,1.4,14.4,13,4.6,6.2,1.8,2,21,4,0,2.8,3.1,2.7
"20240414-Burgos-Santander",2024-04-14,"23_24","Burgos","Santander","H",2,1,0.2,0.6,1,2,0,0,0.6,2,1.2,1.4,14.6,16.2,5,8.4,2.6,3,11,8,1,2.15,3.4,3.4
"20240414-Zaragoza-Elche",2024-04-14,"23_24","Zaragoza","Elche","D",1,1,0.2,0.4,0.8,1.2,0,0,0.8,1.2,1.2,1.6,10.6,16.4,5.2,6.4,1.8,3.2,15,8,0,3,2.88,2.7
"20240414-Ferrol-Huesca",2024-04-14,"23_24","Ferrol","Huesca","H",2,1,0.4,0.4,1.4,1.8,0,0,1.2,1.2,1.2,0.2,13.8,10.4,4.4,5.6,1.8,2.6,11,13,1,2.3,2.9,3.6
"20240415-Alcorcon-VillarrealB",2024-04-15,"23_24","Alcorcon","Villarreal B","H",1,0,0.4,0.2,1.6,0.6,1,1,0.8,0.8,0.6,1.6,11.4,11.8,3.6,5.6,4,2.6,19,22,1,2.2,3.1,3.6
"20240419-Tenerife-Leganes",2024-04-19,"23_24","Tenerife","Leganes","D",0,0,0.2,0.4,1,1.8,0,0,0.8,1.2,1.2,0.2,10,10.4,2.8,4.4,3.4,3,12,1,1,2.75,2.63,3.2
"20240420-Amorebieta-Valladolid",2024-04-20,"23_24","Amorebieta","Valladolid","A",0,3,0.8,0.6,2.6,2,2,2,2,1.2,0.8,0.6,8.2,12.4,2.6,5,1.8,1.6,19,4,0,3.8,3.1,2.1
"20240420-Santander-Levante",2024-04-20,"23_24","Santander","Levante","D",0,0,0.4,0.4,1.4,1.6,0,0,1.4,1.4,1.4,1.2,13.4,14.2,7.2,5.2,2.8,2,9,11,1,2.15,3.4,3.3
"20240420-VillarrealB-Ferrol",2024-04-20,"23_24","Villarreal B","Ferrol","H",1,0,0.2,0.6,0.6,2,0,1,0.8,1.4,1.6,1,13,13.6,5.4,4.4,2.4,1.2,22,9,1,2.4,3.1,3
"20240420-Elche-SpGijon",2024-04-20,"23_24","Elche","Sp Gijon","H",2,1,0.2,0.6,0.8,1.8,0,2,1.2,1.6,1.8,1.4,16.4,12.2,6,5.8,2.4,2.6,8,6,1,1.7,3.6,5.25
"20240420-Huesca-Zaragoza",2024-04-20,"23_24","Huesca","Zaragoza","A",1,2,0.2,0.2,1.2,1,0,0,1,1,0.6,1,7.4,12.6,4.6,6.2,2,1.4,13,14,1,2.7,2.7,3.1
"20240421-Eibar-Alcorcon",2024-04-21,"23_24","Eibar","Alcorcon","H",2,0,0.6,0.6,1.8,2,1,2,2.2,0.8,1.2,0.4,12.4,9.8,5.2,3.2,1.8,4,4,17,1,1.5,4.2,8
